GEO_ID,STATE,STATEFP,LEA,SDNAME,TYPE,
2618270,MI,26,18270,Hesperia Community Schools,Unified,
2618330,MI,26,18330,Highland Park City Schools,Unified,
2618360,MI,26,18360,Hillman Community Schools,Unified,
2618390,MI,26,18390,Hillsdale Community Schools,Unified,
2618420,MI,26,18420,Holland City School District,Unified,
2618450,MI,26,18450,Holly Area School District,Unified,
2618480,MI,26,18480,Holt Public Schools,Unified,
2618510,MI,26,18510,Holton Public Schools,Unified,
2618540,MI,26,18540,Homer Community Schools,Unified,
2618570,MI,26,18570,Hopkins Public Schools,Unified,
2618600,MI,26,18600,Houghton Lake Community School District,Unified,
2618720,MI,26,18720,Howell Public Schools,Unified,
2618810,MI,26,18810,Hudson Area Schools,Unified,
2618840,MI,26,18840,Hudsonville Public School District,Unified,
2618930,MI,26,18930,Huron School District,Unified,
2618990,MI,26,18990,Huron Valley Schools,Unified,
2619050,MI,26,19050,Ida Public School District,Unified,
2619100,MI,26,19100,Imlay City Community Schools,Unified,
2619140,MI,26,19140,Inkster City School District,Unified,
2619170,MI,26,19170,Inland Lakes Schools,Unified,
2619250,MI,26,19250,Ionia Public Schools,Unified,
2619290,MI,26,19290,Ionia Township School District 2,Elementary,
2619410,MI,26,19410,Iron Mountain Public Schools,Unified,
2619470,MI,26,19470,Ironwood Area Schools,Unified,
2619530,MI,26,19530,Ishpeming Public School District,Unified,
2619580,MI,26,19580,Ithaca Public Schools,Unified,
2619620,MI,26,19620,Jackson Public Schools,Unified,
2619800,MI,26,19800,Jefferson Schools,Unified,
2619830,MI,26,19830,Jenison Public Schools,Unified,
2619890,MI,26,19890,Johannesburg-Lewiston Area School District,Unified,
2619920,MI,26,19920,Jonesville Community Schools,Unified,
2619950,MI,26,19950,Kalamazoo Public School District,Unified,
2620010,MI,26,20010,Kaleva Norman Dickson School District,Unified,
2620050,MI,26,20050,Kalkaska Public Schools,Unified,
2620070,MI,26,20070,Kearsley Community Schools,Unified,
2620160,MI,26,20160,Kelloggsville Public Schools,Unified,
2620280,MI,26,20280,Kenowa Hills Public Schools,Unified,
2620310,MI,26,20310,Kent City Community Schools,Unified,
2620340,MI,26,20340,Kentwood Public Schools,Unified,
2620380,MI,26,20380,Kingsley Area Schools,Unified,
2620400,MI,26,20400,Kingston Community School District,Unified,
2620550,MI,26,20550,Laingsburg Community School District,Unified,
2620610,MI,26,20610,Lake City Area School District,Unified,
2620670,MI,26,20670,Lake Fenton Community Schools,Unified,
2620700,MI,26,20700,Lake Linden-Hubbell School District,Unified,
2620730,MI,26,20730,Lake Orion Community Schools,Unified,
2620820,MI,26,20820,Lakeshore School District,Unified,
2620850,MI,26,20850,Lakeview School District,Unified,
2620880,MI,26,20880,Lakeview Public Schools,Unified,
2620910,MI,26,20910,Lakeview Community Schools,Unified,
2620940,MI,26,20940,Lakeville Community Schools,Unified,
2620980,MI,26,20980,Lakewood Public Schools,Unified,
2621120,MI,26,21120,Lamphere Public Schools,Unified,
2621150,MI,26,21150,Lansing Public School District,Unified,
2621180,MI,26,21180,Lapeer Community Schools,Unified,
2621210,MI,26,21210,Lawrence Public School District,Unified,
2621240,MI,26,21240,Lawton Community School District,Unified,
2621390,MI,26,21390,Leland Public School District,Unified,
2621420,MI,26,21420,Les Cheneaux Community Schools,Unified,
2621450,MI,26,21450,Leslie Public Schools,Unified,
2621570,MI,26,21570,Lincoln Consolidated School District,Unified,
2621600,MI,26,21600,Lincoln Park Public Schools,Unified,
2621690,MI,26,21690,Linden Community Schools,Unified,
2621750,MI,26,21750,Litchfield Community Schools,Unified,
2621810,MI,26,21810,Littlefield Schools,Unified,
2621840,MI,26,21840,Livonia Public Schools,Unified,
2621870,MI,26,21870,L'Anse Creuse Public Schools,Unified,
2622050,MI,26,22050,Lowell Area Schools,Unified,
2622200,MI,26,22200,Ludington Area School District,Unified,
2622230,MI,26,22230,Mackinac Island Public Schools,Unified,
2622260,MI,26,22260,Mackinaw City Public Schools,Unified,
2622290,MI,26,22290,Madison Public Schools,Unified,
2622320,MI,26,22320,Madison School District,Unified,
2622350,MI,26,22350,Mancelona Public Schools,Unified,
2622380,MI,26,22380,Manchester Community Schools,Unified,
2622410,MI,26,22410,Manistee Area Schools,Unified,
2622470,MI,26,22470,Manistique Area Schools,Unified,
2622500,MI,26,22500,Manton Consolidated Schools,Unified,
2622620,MI,26,22620,Maple Valley Schools,Unified,
2622740,MI,26,22740,Marcellus Community Schools,Unified,
2622800,MI,26,22800,Marion Public Schools,Unified,
2622830,MI,26,22830,Mar Lee School District,Elementary,
2622860,MI,26,22860,Marlette Community Schools,Unified,
2622970,MI,26,22970,Marshall Public Schools,Unified,
2622980,MI,26,22980,Martin Public Schools,Unified,
2623040,MI,26,23040,Marysville Public Schools,Unified,
2623070,MI,26,23070,Mason Public Schools,Unified,
2623100,MI,26,23100,Mason Consolidated Schools,Unified,
2623130,MI,26,23130,Mason County Central Schools,Unified,
2623160,MI,26,23160,Mason County Eastern Schools,Unified,
2623250,MI,26,23250,Mattawan Consolidated School,Unified,
2623280,MI,26,23280,Mayville Community School District,Unified,
2623310,MI,26,23310,McBain Rural Agricultural Schools,Unified,
2623460,MI,26,23460,Melvindale-North Allen Park School District,Unified,
2623490,MI,26,23490,Memphis Community Schools,Unified,
2623520,MI,26,23520,Mendon Community School District,Unified,
2623550,MI,26,23550,Menominee Area Public Schools,Unified,
2623580,MI,26,23580,Meridian Public Schools,Unified,
2623610,MI,26,23610,Merrill Community Schools,Unified,
2623670,MI,26,23670,Mesick Consolidated Schools,Unified,
2623790,MI,26,23790,Michigan Center School District,Unified,
2623820,MI,26,23820,Midland Public Schools,Unified,
2623830,MI,26,23830,Mid Peninsula School District,Unified,
2623850,MI,26,23850,Milan Area Schools,Unified,
2623910,MI,26,23910,Millington Community Schools,Unified,
2624000,MI,26,24000,Mio-AuSable Schools,Unified,
2624120,MI,26,24120,Mona Shores Public School District,Unified,
2624150,MI,26,24150,Monroe Public Schools,Unified,
2624180,MI,26,24180,Montague Area Public Schools,Unified,
2624420,MI,26,24420,Montrose Community Schools,Unified,
2624540,MI,26,24540,Moran Township School District,Elementary,
2624570,MI,26,24570,Morenci Area Schools,Unified,
2624600,MI,26,24600,Morley Stanwood Community Schools,Unified,
2624630,MI,26,24630,Morrice Area Schools,Unified,
2624690,MI,26,24690,Mount Clemens Community School District,Unified,
2624720,MI,26,24720,Mount Morris Consolidated School District,Unified,
2624750,MI,26,24750,Mount Pleasant City School District,Unified,
2624810,MI,26,24810,Munising Public Schools,Unified,
2624840,MI,26,24840,Muskegon City School District,Unified,
2624870,MI,26,24870,Muskegon Heights School District,Unified,
2624960,MI,26,24960,Napoleon Community Schools,Unified,
2625020,MI,26,25020,Negaunee Public Schools,Unified,
2625140,MI,26,25140,New Buffalo Area School District,Unified,
2625230,MI,26,25230,New Haven Community Schools,Unified,
2625290,MI,26,25290,New Lothrop Area Public School,Unified,
2625320,MI,26,25320,Newaygo Public School District,Unified,
2625350,MI,26,25350,Tahquamenon Area Schools,Unified,
2625400,MI,26,25400,N.I.C.E. Community Schools,Unified,
2625560,MI,26,25560,Niles Community School District,Unified,
2625650,MI,26,25650,North Adams-Jerome Schools,Unified,
2625680,MI,26,25680,North Branch Area Schools,Unified,
2625740,MI,26,25740,Grosse Pointe Public Schools,Unified,
2625780,MI,26,25780,North Huron School District,Unified,
2625800,MI,26,25800,North Muskegon Public Schools,Unified,
2625920,MI,26,25920,Northport Public School District,Unified,
2625950,MI,26,25950,Northview Public School District,Unified,
2625980,MI,26,25980,Northville Public Schools,Unified,
2626010,MI,26,26010,Northwest School District,Unified,
2626040,MI,26,26040,Norway-Vulcan Area Schools,Unified,
2626100,MI,26,26100,Nottawa Community School,Elementary,
2626130,MI,26,26130,Novi Community School District,Unified,
2626190,MI,26,26190,Oak Park City School District,Unified,
2626220,MI,26,26220,Oakridge Public Schools,Unified,
2626280,MI,26,26280,Okemos Public Schools,Unified,
2626370,MI,26,26370,Olivet Community Schools,Unified,
2626400,MI,26,26400,Onaway Area Community School District,Unified,
2626430,MI,26,26430,Oneida Township School District 3,Elementary,
2626490,MI,26,26490,Onekama Consolidated Schools,Unified,
2626520,MI,26,26520,Onsted Community Schools,Unified,
2626550,MI,26,26550,Ontonagon Area Schools,Unified,
2626760,MI,26,26760,Orchard View Schools,Unified,
2626940,MI,26,26940,Dollar Bay-Tamarack City Area Schools,Unified,
2626970,MI,26,26970,Oscoda Area Schools,Unified,
2627060,MI,26,27060,Otsego Public Schools,Unified,
2627150,MI,26,27150,Ovid-Elsie Area Schools,Unified,
2627180,MI,26,27180,Owendale-Gagetown Area Schools,Unified,
2627210,MI,26,27210,Owosso Public Schools,Unified,
2627240,MI,26,27240,Oxford Area Community Schools,Unified,
2627390,MI,26,27390,Palo Community School District,Elementary,
2627420,MI,26,27420,Parchment School District,Unified,
2627660,MI,26,27660,Paw Paw Public School District,Unified,
2627690,MI,26,27690,Peck Community School District,Unified,
2627720,MI,26,27720,Pellston Public Schools,Unified,
2627810,MI,26,27810,Pennfield School District,Unified,
2627840,MI,26,27840,Pentwater Public School District,Unified,
2627900,MI,26,27900,Perry Public School District,Unified,
2627930,MI,26,27930,Petoskey Public Schools,Unified,
2627960,MI,26,27960,Pewamo-Westphalia Community School District,Unified,
2628020,MI,26,28020,Pickford Public Schools,Unified,
2628140,MI,26,28140,Pinckney Community Schools,Unified,
2628170,MI,26,28170,Pinconning Area Schools,Unified,
2628200,MI,26,28200,Pine River Area Schools,Unified,
2628500,MI,26,28500,Pittsford Area Schools,Unified,
2628530,MI,26,28530,Plainwell Community Schools,Unified,
2628560,MI,26,28560,Plymouth-Canton Community Schools,Unified,
2628740,MI,26,28740,Pontiac City School District,Unified,
2628810,MI,26,28810,Port Hope Community Schools,Unified,
2628830,MI,26,28830,Port Huron Area School District,Unified,
2628890,MI,26,28890,Houghton-Portage Township Schools,Unified,
2628950,MI,26,28950,Portage Public Schools,Unified,
2629120,MI,26,29120,Portland Public School District,Unified,
2629130,MI,26,29130,Posen Consolidated School District,Unified,
2629160,MI,26,29160,Potterville Public Schools,Unified,
2629190,MI,26,29190,Powell Township Schools,Elementary,
2629220,MI,26,29220,North Central Area Schools,Unified,
2629250,MI,26,29250,Quincy Community School District,Unified,
2629340,MI,26,29340,Rapid River Public Schools,Unified,
2629370,MI,26,29370,Ravenna Public Schools,Unified,
2629400,MI,26,29400,Reading Community Schools,Unified,
2629460,MI,26,29460,Redford Union School District,Unified,
2629490,MI,26,29490,Reed City Area Public Schools,Unified,
2629520,MI,26,29520,Reese Public Schools,Unified,
2629540,MI,26,29540,Reeths-Puffer Schools,Unified,
2629580,MI,26,29580,Republic-Michigamme Schools,Unified,
2629670,MI,26,29670,Richmond Community Schools,Unified,
2629760,MI,26,29760,River Rouge School District,Unified,
2629790,MI,26,29790,River Valley School District,Unified,
2629910,MI,26,29910,Riverview Community School District,Unified,
2629940,MI,26,29940,Rochester Community School District,Unified,
2630030,MI,26,30030,Rockford Public Schools,Unified,
2630060,MI,26,30060,Rogers City Area Schools,Unified,
2630090,MI,26,30090,Romeo Community Schools,Unified,
2630120,MI,26,30120,Romulus Community Schools,Unified,
2630210,MI,26,30210,Roseville Community Schools,Unified,
2630300,MI,26,30300,Royal Oak City School District,Unified,
2630360,MI,26,30360,Rudyard Area Schools,Unified,
2630390,MI,26,30390,Saginaw City School District,Unified,
2630450,MI,26,30450,Saginaw Township Community Schools,Unified,
2630480,MI,26,30480,North Dickinson County Schools,Unified,
2630660,MI,26,30660,Saline Area Schools,Unified,
2630780,MI,26,30780,Sand Creek Community Schools,Unified,
2630840,MI,26,30840,Sandusky Community School District,Unified,
2630930,MI,26,30930,Saranac Community Schools,Unified,
2630960,MI,26,30960,Saugatuck Public Schools,Unified,
2630990,MI,26,30990,Sault Ste. Marie Area Schools,Unified,
2631020,MI,26,31020,Schoolcraft Community Schools,Unified,
2631320,MI,26,31320,Shelby Public Schools,Unified,
2631380,MI,26,31380,Shepherd Public School District,Unified,
2631830,MI,26,31830,Sigel Township School District 6,Elementary,
2632070,MI,26,32070,Sodus Township School District 5,Elementary,
2632220,MI,26,32220,South Lake Schools,Unified,
2632250,MI,26,32250,South Lyon Community Schools,Unified,
2632280,MI,26,32280,South Redford School District,Unified,
2632300,MI,26,32300,South Haven Public Schools,Unified,
2632310,MI,26,32310,Southfield Public School District,Unified,
2632340,MI,26,32340,Southgate Community School District,Unified,
2632370,MI,26,32370,Sparta Area Schools,Unified,
2632550,MI,26,32550,Spring Lake Public Schools,Unified,
2632610,MI,26,32610,Springport Public Schools,Unified,
2632640,MI,26,32640,St. Charles Community Schools,Unified,
2632670,MI,26,32670,Lake Shore Public Schools,Unified,
2632820,MI,26,32820,St. Johns Public Schools,Unified,
2632850,MI,26,32850,St. Joseph Public Schools,Unified,
2632880,MI,26,32880,St. Louis Public Schools,Unified,
2632910,MI,26,32910,West Iron County Public Schools,Unified,
2632940,MI,26,32940,Standish-Sterling Community School District,Unified,
2632970,MI,26,32970,Stanton Township Public Schools,Elementary,
2633000,MI,26,33000,Stephenson Area Public Schools,Unified,
2633030,MI,26,33030,Stockbridge Community Schools,Unified,
2633090,MI,26,33090,Sturgis Public Schools,Unified,
2633120,MI,26,33120,Summerfield School District,Unified,
2633360,MI,26,33360,Suttons Bay Public Schools,Unified,
2633410,MI,26,33410,Swan Valley School District,Unified,
2633420,MI,26,33420,Swartz Creek Community Schools,Unified,
2633510,MI,26,33510,Tawas Area Schools,Unified,
2633540,MI,26,33540,Taylor School District,Unified,
2633720,MI,26,33720,Tecumseh Public Schools,Unified,
2633750,MI,26,33750,Tekonsha Community Schools,Unified,
2633810,MI,26,33810,Thornapple Kellogg School District,Unified,
2633840,MI,26,33840,Three Rivers Community Schools,Unified,
2633870,MI,26,33870,Traverse City Area Public Schools,Unified,
2633900,MI,26,33900,Trenton Public Schools,Unified,
2633930,MI,26,33930,Tri County Area Schools,Unified,
2634260,MI,26,34260,Troy School District,Unified,
2634380,MI,26,34380,Ubly Community Schools,Unified,
2634410,MI,26,34410,Union City Community Schools,Unified,
2634440,MI,26,34440,Unionville-Sebewaing Area School District,Unified,
2634470,MI,26,34470,Utica Community Schools,Unified,
2634560,MI,26,34560,Van Buren Public Schools,Unified,
2634620,MI,26,34620,Vanderbilt Area Schools,Unified,
2634650,MI,26,34650,Vandercook Lake Public Schools,Unified,
2634680,MI,26,34680,Van Dyke Public Schools,Unified,
2634710,MI,26,34710,Vassar Public Schools,Unified,
2634860,MI,26,34860,Verona Township School District 1F,Elementary,
2634920,MI,26,34920,Vestaburg Community Schools,Unified,
2634950,MI,26,34950,Vicksburg Community Schools,Unified,
2635010,MI,26,35010,Wakefield-Marenisco School District,Unified,
2635040,MI,26,35040,Waldron Area Schools,Unified,
2635130,MI,26,35130,Walkerville Rural Community School District,Unified,
2635160,MI,26,35160,Walled Lake Consolidated Schools,Unified,
2635190,MI,26,35190,Warren Consolidated Schools,Unified,
2635220,MI,26,35220,Warren Woods Public Schools,Unified,
2635310,MI,26,35310,Waterford School District,Unified,
2635340,MI,26,35340,Watersmeet Township School District,Unified,
2635460,MI,26,35460,Watervliet School District,Unified,
2635520,MI,26,35520,Waverly Community Schools,Unified,
2635550,MI,26,35550,Wayland Union Schools,Unified,
2635730,MI,26,35730,Webberville Community Schools,Unified,
2635790,MI,26,35790,Wells Township School District,Elementary,
2635820,MI,26,35820,West Bloomfield School District,Unified,
2635850,MI,26,35850,West Branch-Rose City Area Schools,Unified,
2635910,MI,26,35910,West Ottawa Public School District,Unified,
2635940,MI,26,35940,Western School District,Unified,
2635970,MI,26,35970,Westwood Heights Schools,Unified,
2636060,MI,26,36060,White Cloud Public Schools,Unified,
2636120,MI,26,36120,White Pigeon Community Schools,Unified,
2636150,MI,26,36150,White Pine School District,Unified,
2636240,MI,26,36240,Whitefish Township Schools,Unified,
2636270,MI,26,36270,Whiteford Agricultural School District,Unified,
2636300,MI,26,36300,Whitehall School District,Unified,
2636330,MI,26,36330,Whitmore Lake Public Schools,Unified,
2636390,MI,26,36390,Whittemore-Prescott Area Schools,Unified,
2636420,MI,26,36420,Williamston Community Schools,Unified,
2636450,MI,26,36450,Willow Run Community Schools,Unified,
2636480,MI,26,36480,Wolverine Community Schools,Unified,
2636485,MI,26,36485,Woodhaven-Brownstown School District,Unified,
2636540,MI,26,36540,Wyandotte City School District,Unified,
2636570,MI,26,36570,Wyoming Public Schools,Unified,
2636600,MI,26,36600,Yale Public Schools,Unified,
2636630,MI,26,36630,Ypsilanti School District,Unified,
2636660,MI,26,36660,Zeeland Public Schools,Unified,
2699998,MI,26,99998,School District Not Defined (Water),Unified,
2700001,MN,27,00001,Mountain Iron-Buhl School District,Unified,
2700005,MN,27,00005,United South Central School District,Unified,
2700006,MN,27,00006,Maple River School District,Unified,
2700007,MN,27,00007,Kingsland Public School District,Unified,
2700008,MN,27,00008,St. Louis County School District,Unified,
2700013,MN,27,00013,Waterville-Elysian-Morristown School District,Unified,
2700017,MN,27,00017,Chisago Lakes School District,Unified,
2700019,MN,27,00019,Minnewaska School District,Unified,
2700021,MN,27,00021,Eveleth-Gilbert School District,Unified,
2700022,MN,27,00022,Wadena-Deer Creek School District,Unified,
2700023,MN,27,00023,Buffalo Lake-Hector School District,Unified,
2700024,MN,27,00024,Warren-Alvarado-Oslo School District,Unified,
2700088,MN,27,00088,Lakeview School District,Unified,
2700089,MN,27,00089,NRHEG School District,Unified,
2700090,MN,27,00090,Murray County Central School District,Unified,
2700091,MN,27,00091,MACCRAY School District,Unified,
2700099,MN,27,00099,Yellow Medicine East School District,Unified,
2700100,MN,27,00100,Fillmore Central Schools,Unified,
2700101,MN,27,00101,Norman County East School District,Unified,
2700102,MN,27,00102,Sibley East School District,Unified,
2700103,MN,27,00103,Clearbrook-Gonvick School District,Unified,
2700104,MN,27,00104,West Central Area Schools,Unified,
2700105,MN,27,00105,Belgrade-Brooten-Elrosa School District,Unified,
2700106,MN,27,00106,ACGC School District,Unified,
2700107,MN,27,00107,Greenbush-Middle River School District,Unified,
2700108,MN,27,00108,Pipestone Area School District,Unified,
2700109,MN,27,00109,Long Prairie-Grey Eagle School District,Unified,
2700110,MN,27,00110,Cedar Mountain School District,Unified,
2700112,MN,27,00112,Eagle Valley Public School District,Unified,
2700123,MN,27,00123,Howard Lake-Waverly-Winsted Public School District,Unified,
2700124,MN,27,00124,Fairmont Area School District,Unified,
2700125,MN,27,00125,Lac Qui Parle Valley School District,Unified,
2700126,MN,27,00126,Ada-Borup Public School District,Unified,
2700127,MN,27,00127,Stephen-Argyle Central Schools,Unified,
2700128,MN,27,00128,Glencoe-Silver Lake School District,Unified,
2700130,MN,27,00130,Blue Earth Area Public School District,Unified,
2700132,MN,27,00132,Red Rock Central School District,Unified,
2700148,MN,27,00148,Glenville-Emmons School District,Unified,
2700150,MN,27,00150,Clinton-Graceville-Beardsley Public School District,Unified,
2700162,MN,27,00162,Lake Park Audubon School District,Unified,
2700163,MN,27,00163,Renville County West School District,Unified,
2700182,MN,27,00182,Redwood Area School District,Unified,
2700183,MN,27,00183,Westbrook-Walnut Grove Schools,Unified,
2700231,MN,27,00231,Jackson County Central School District,Unified,
2700287,MN,27,00287,Plainview-Elgin-Millville Public School District,Unified,
2700294,MN,27,00294,RTR Public School District,Unified,
2700326,MN,27,00326,Tracy Area Public School District,Unified,
2700328,MN,27,00328,Ortonville -Bellingham Public School District,Unified,
2702640,MN,27,02640,Lester Prairie Public School District,Unified,
2702720,MN,27,02720,Southland Public School District,Unified,
2702730,MN,27,02730,Adrian Public School District,Unified,
2702760,MN,27,02760,Aitkin Public School District,Unified,
2702910,MN,27,02910,Walker-Hackensack-Akeley School District,Unified,
2702930,MN,27,02930,Albany Public School District,Unified,
2702970,MN,27,02970,Albert Lea Public School District,Unified,
2703030,MN,27,03030,Alden-Conger Public School District,Unified,
2703060,MN,27,03060,Alexandria Public School District,Unified,
2703150,MN,27,03150,Annandale Public School District,Unified,
2703180,MN,27,03180,Anoka-Hennepin Public School District,Unified,
2703300,MN,27,03300,Ashby Public School District,Unified,
2703450,MN,27,03450,Austin Public School District,Unified,
2703540,MN,27,03540,Badger Public School District,Unified,
2703570,MN,27,03570,Bagley Public School District,Unified,
2703660,MN,27,03660,Barnesville Public School District,Unified,
2703690,MN,27,03690,Barnum Public School District,Unified,
2703750,MN,27,03750,Battle Lake Public School District,Unified,
2703870,MN,27,03870,Becker Public School District,Unified,
2704050,MN,27,04050,Belle Plaine Public School District,Unified,
2704440,MN,27,04440,Bemidji Public School District,Unified,
2704470,MN,27,04470,Benson Public School District,Unified,
2705430,MN,27,05430,Bertha-Hewitt Public School District,Unified,
2705460,MN,27,05460,Big Lake Public School District,Unified,
2705660,MN,27,05660,Bird Island-Olivia-Lake Lillian Public School District,Unified,
2705730,MN,27,05730,Blackduck Public School District,Unified,
2705760,MN,27,05760,Blooming Prairie Public School District,Unified,
2705790,MN,27,05790,Bloomington Public School District,Unified,
2706060,MN,27,06060,Braham Public School District,Unified,
2706090,MN,27,06090,Brainerd Public School District,Unified,
2706120,MN,27,06120,Brandon Public School District,Unified,
2706150,MN,27,06150,Breckenridge Public School District,Unified,
2706180,MN,27,06180,Brewster Public School District,Unified,
2706240,MN,27,06240,Brooklyn Center School District,Unified,
2706300,MN,27,06300,Browerville Public School District,Unified,
2707110,MN,27,07110,Browns Valley Public School District,Unified,
2707200,MN,27,07200,Buffalo Public School District,Unified,
2707290,MN,27,07290,Burnsville Public School District,Unified,
2707320,MN,27,07320,Butterfield Public School District,Unified,
2707350,MN,27,07350,Byron Public School District,Unified,
2707380,MN,27,07380,Caledonia Public School District,Unified,
2707410,MN,27,07410,Cambridge-Isanti Public School District,Unified,
2707450,MN,27,07450,Campbell-Tintah Public School District,Unified,
2707470,MN,27,07470,Canby Public School District,Unified,
2707500,MN,27,07500,Cannon Falls Public School District,Unified,
2707590,MN,27,07590,Carlton Public School District,Unified,
2708070,MN,27,08070,Cass Lake-Bena Schools Public Schools,Unified,
2708100,MN,27,08100,Centennial Public School District,Unified,
2708190,MN,27,08190,Eastern Carver County District 112 Public Schools,Unified,
2708220,MN,27,08220,Chatfield Public Schools,Unified,
2708880,MN,27,08880,Franconia Public School District,Unified,
2708910,MN,27,08910,Chisholm Public School District,Unified,
2708940,MN,27,08940,Chokio-Alberta Public School District,Unified,
2709330,MN,27,09330,Cleveland Public School District,Unified,
2709360,MN,27,09360,Climax Public School District,Unified,
2709420,MN,27,09420,Cloquet Public School District,Unified,
2709440,MN,27,09440,Rocori Public School District,Unified,
2709480,MN,27,09480,Greenway Public School District,Unified,
2709510,MN,27,09510,Columbia Heights Public School District,Unified,
2709540,MN,27,09540,Comfrey Public School District,Unified,
2709690,MN,27,09690,Cromwell-Wright Public Schools,Unified,
2709720,MN,27,09720,Crookston Public School District,Unified,
2709750,MN,27,09750,Crosby-Ironton Public School District,Unified,
2709960,MN,27,09960,Cyrus Public School District,Unified,
2710060,MN,27,10060,Dassel-Cokato Public School District,Unified,
2710090,MN,27,10090,Dawson-Boyd Public School District,Unified,
2710140,MN,27,10140,Deer River Public School District,Unified,
2710170,MN,27,10170,Delano Public School District,Unified,
2710230,MN,27,10230,Detroit Lakes Public School District,Unified,
2710260,MN,27,10260,Dilworth-Glyndon-Felton School District,Unified,
2711010,MN,27,11010,Dover-Eyota Public School District,Unified,
2711040,MN,27,11040,Duluth Public School District,Unified,
2711085,MN,27,11085,East Central School District,Unified,
2711130,MN,27,11130,East Grand Forks Public School District,Unified,
2711190,MN,27,11190,Eden Valley-Watkins School District,Unified,
2711220,MN,27,11220,Edgerton Public School District,Unified,
2711250,MN,27,11250,Edina Public School District,Unified,
2711370,MN,27,11370,Elk River Public School District,Unified,
2711460,MN,27,11460,Ellsworth Public School District,Unified,
2711520,MN,27,11520,Ely Public School District,Unified,
2711610,MN,27,11610,Evansville Public School District,Unified,
2711670,MN,27,11670,Minnetonka Public School District,Unified,
2711760,MN,27,11760,Faribault Public School District,Unified,
2711820,MN,27,11820,Farmington Public School District,Unified,
2711880,MN,27,11880,Fergus Falls Public School District,Unified,
2711910,MN,27,11910,Fertile-Beltrami School District,Unified,
2712180,MN,27,12180,Fisher Public School District,Unified,
2712210,MN,27,12210,Floodwood Public School District,Unified,
2712240,MN,27,12240,Foley Public School District,Unified,
2712270,MN,27,12270,Forest Lake Public School District,Unified,
2712300,MN,27,12300,Fosston Public School District,Unified,
2712360,MN,27,12360,Frazee-Vergas Public School District,Unified,
2712420,MN,27,12420,Fridley Public School District,Unified,
2712480,MN,27,12480,Fulda Public School District,Unified,
2712580,MN,27,12580,GFW Schools,Unified,
2712900,MN,27,12900,Goodhue Public School District,Unified,
2713020,MN,27,13020,Goodridge Public School District,Unified,
2713040,MN,27,13040,Granada-Huntley-East Chain Public School District,Unified,
2713110,MN,27,13110,Cook County Public Schools,Unified,
2713140,MN,27,13140,Grand Meadow Public School District,Unified,
2713170,MN,27,13170,Grand Rapids Public School District,Unified,
2713380,MN,27,13380,Hancock Public School District,Unified,
2713530,MN,27,13530,Hastings Public School District,Unified,
2713560,MN,27,13560,Hawley Public School District,Unified,
2713590,MN,27,13590,Hayfield Public School District,Unified,
2713680,MN,27,13680,Hendricks Public School District,Unified,
2713860,MN,27,13860,Henning Public School District,Unified,
2713890,MN,27,13890,Herman-Norcross School District,Unified,
2713920,MN,27,13920,Hermantown Public School District,Unified,
2713930,MN,27,13930,Heron Lake-Okabena School District,Unified,
2713980,MN,27,13980,Hibbing Public School District,Unified,
2714010,MN,27,14010,Hill City Public School District,Unified,
2714040,MN,27,14040,Hills-Beaver Creek School District,Unified,
2714070,MN,27,14070,Hinckley-Finlayson School District,Unified,
2714190,MN,27,14190,Holdingford Public School District,Unified,
2714220,MN,27,14220,Eden Prairie Public School District,Unified,
2714260,MN,27,14260,Hopkins Public School District,Unified,
2714280,MN,27,14280,Houston Public School District,Unified,
2714970,MN,27,14970,Hutchinson Public School District,Unified,
2715000,MN,27,15000,International Falls Public School District,Unified,
2715030,MN,27,15030,Inver Grove Heights Schools,Unified,
2715510,MN,27,15510,Isle Public School District,Unified,
2715540,MN,27,15540,Ivanhoe Public School District,Unified,
2715750,MN,27,15750,Jordan Public School District,Unified,
2716830,MN,27,16830,Prinsburg Public School District,Unified,
2716980,MN,27,16980,Kasson-Mantorville School District,Unified,
2717010,MN,27,17010,Kelliher Public School District,Unified,
2717100,MN,27,17100,Kenyon-Wanamingo School District,Unified,
2717120,MN,27,17120,Kerkhoven-Murdock-Sunburg Public School District,Unified,
2717220,MN,27,17220,Kimball Public School District,Unified,
2717250,MN,27,17250,La Crescent-Hokah School District,Unified,
2717460,MN,27,17460,Lake Benton Public School District,Unified,
2717520,MN,27,17520,Lake City Public School District,Unified,
2717570,MN,27,17570,Lake of the Woods School District,Unified,
2717780,MN,27,17780,Lakeville Public School District,Unified,
2717880,MN,27,17880,Lancaster Public School District,Unified,
2717910,MN,27,17910,Lanesboro Public School District,Unified,
2717940,MN,27,17940,Laporte Public School District,Unified,
2718030,MN,27,18030,LeCenter Public School District,Unified,
2718060,MN,27,18060,LeRoy Public School District,Unified,
2718070,MN,27,18070,LeSueur-Henderson School District,Unified,
2718090,MN,27,18090,Lewiston-Altura Public School District,Unified,
2718210,MN,27,18210,Litchfield Public School District,Unified,
2718240,MN,27,18240,Little Falls Public School District,Unified,
2718270,MN,27,18270,Littlefork-Big Falls School District,Unified,
2718330,MN,27,18330,Luverne Public School District,Unified,
2718360,MN,27,18360,Lyle Public School District,Unified,
2718390,MN,27,18390,Lynd Public School District,Unified,
2718540,MN,27,18540,Mabel-Canton Public School District,Unified,
2718570,MN,27,18570,Madelia Public School District,Unified,
